"","word","sentiment","lexicon","score"
"11477","slush","disgust","nrc",NA
"11478","slush","negative","nrc",NA
"11479","slush","surprise","nrc",NA
"11480","slut","anger","nrc",NA
"11481","slut","disgust","nrc",NA
"11482","slut","negative","nrc",NA
"11483","sly","anger","nrc",NA
"11484","sly","disgust","nrc",NA
"11485","sly","fear","nrc",NA
"11486","sly","negative","nrc",NA
"11487","smack","anger","nrc",NA
"11488","smack","negative","nrc",NA
"11489","small","negative","nrc",NA
"11490","smash","anger","nrc",NA
"11491","smash","fear","nrc",NA
"11492","smash","negative","nrc",NA
"11493","smashed","negative","nrc",NA
"11494","smattering","negative","nrc",NA
"11495","smell","anger","nrc",NA
"11496","smell","disgust","nrc",NA
"11497","smell","negative","nrc",NA
"11498","smelling","disgust","nrc",NA
"11499","smelling","negative","nrc",NA
"11500","smile","joy","nrc",NA
"11501","smile","positive","nrc",NA
"11502","smile","surprise","nrc",NA
"11503","smile","trust","nrc",NA
"11504","smiling","joy","nrc",NA
"11505","smiling","positive","nrc",NA
"11506","smirk","negative","nrc",NA
"11507","smite","anger","nrc",NA
"11508","smite","fear","nrc",NA
"11509","smite","negative","nrc",NA
"11510","smite","sadness","nrc",NA
"11511","smith","trust","nrc",NA
"11512","smitten","positive","nrc",NA
"11513","smoker","negative","nrc",NA
"11514","smoothness","positive","nrc",NA
"11515","smother","anger","nrc",NA
"11516","smother","negative","nrc",NA
"11517","smudge","negative","nrc",NA
"11518","smug","negative","nrc",NA
"11519","smuggle","fear","nrc",NA
"11520","smuggle","negative","nrc",NA
"11521","smuggler","anger","nrc",NA
"11522","smuggler","disgust","nrc",NA
"11523","smuggler","fear","nrc",NA
"11524","smuggler","negative","nrc",NA
"11525","smuggling","negative","nrc",NA
"11526","smut","disgust","nrc",NA
"11527","smut","fear","nrc",NA
"11528","smut","negative","nrc",NA
"11529","snag","negative","nrc",NA
"11530","snag","surprise","nrc",NA
"11531","snags","negative","nrc",NA
"11532","snake","disgust","nrc",NA
"11533","snake","fear","nrc",NA
"11534","snake","negative","nrc",NA
"11535","snare","fear","nrc",NA
"11536","snare","negative","nrc",NA
"11537","snarl","anger","nrc",NA
"11538","snarl","disgust","nrc",NA
"11539","snarl","negative","nrc",NA
"11540","snarling","anger","nrc",NA
"11541","snarling","negative","nrc",NA
"11542","sneak","anger","nrc",NA
"11543","sneak","fear","nrc",NA
"11544","sneak","negative","nrc",NA
"11545","sneak","surprise","nrc",NA
"11546","sneaking","anticipation","nrc",NA
"11547","sneaking","fear","nrc",NA
"11548","sneaking","negative","nrc",NA
"11549","sneaking","trust","nrc",NA
"11550","sneer","anger","nrc",NA
"11551","sneer","disgust","nrc",NA
"11552","sneer","negative","nrc",NA
"11553","sneeze","disgust","nrc",NA
"11554","sneeze","negative","nrc",NA
"11555","sneeze","surprise","nrc",NA
"11556","snicker","positive","nrc",NA
"11557","snide","negative","nrc",NA
"11558","snob","negative","nrc",NA
"11559","snort","sadness","nrc",NA
"11560","soak","negative","nrc",NA
"11561","sob","negative","nrc",NA
"11562","sob","sadness","nrc",NA
"11563","sobriety","positive","nrc",NA
"11564","sobriety","trust","nrc",NA
"11565","sociable","positive","nrc",NA
"11566","socialism","disgust","nrc",NA
"11567","socialism","fear","nrc",NA
"11568","socialist","anger","nrc",NA
"11569","socialist","disgust","nrc",NA
"11570","socialist","fear","nrc",NA
"11571","socialist","negative","nrc",NA
"11572","socialist","sadness","nrc",NA
"11573","soil","disgust","nrc",NA
"11574","soil","negative","nrc",NA
"11575","soiled","disgust","nrc",NA
"11576","soiled","negative","nrc",NA
"11577","solace","positive","nrc",NA
"11578","soldier","anger","nrc",NA
"11579","soldier","positive","nrc",NA
"11580","soldier","sadness","nrc",NA
"11581","solid","positive","nrc",NA
"11582","solidarity","trust","nrc",NA
"11583","solidity","positive","nrc",NA
"11584","solidity","trust","nrc",NA
"11585","solution","positive","nrc",NA
"11586","solvency","positive","nrc",NA
"11587","somatic","negative","nrc",NA
"11588","somatic","surprise","nrc",NA
"11589","somber","negative","nrc",NA
"11590","somber","sadness","nrc",NA
"11591","sonar","anticipation","nrc",NA
"11592","sonar","positive","nrc",NA
"11593","sonata","positive","nrc",NA
"11594","sonnet","joy","nrc",NA
"11595","sonnet","positive","nrc",NA
"11596","sonnet","sadness","nrc",NA
"11597","sonorous","joy","nrc",NA
"11598","sonorous","positive","nrc",NA
"11599","soot","disgust","nrc",NA
"11600","soot","negative","nrc",NA
"11601","soothe","positive","nrc",NA
"11602","soothing","joy","nrc",NA
"11603","soothing","positive","nrc",NA
"11604","soothing","trust","nrc",NA
"11605","sorcery","anticipation","nrc",NA
"11606","sorcery","fear","nrc",NA
"11607","sorcery","negative","nrc",NA
"11608","sorcery","surprise","nrc",NA
"11609","sordid","anger","nrc",NA
"11610","sordid","disgust","nrc",NA
"11611","sordid","fear","nrc",NA
"11612","sordid","negative","nrc",NA
"11613","sordid","sadness","nrc",NA
"11614","sore","anger","nrc",NA
"11615","sore","negative","nrc",NA
"11616","sore","sadness","nrc",NA
"11617","sorely","negative","nrc",NA
"11618","sorely","sadness","nrc",NA
"11619","soreness","disgust","nrc",NA
"11620","soreness","negative","nrc",NA
"11621","soreness","sadness","nrc",NA
"11622","sorrow","fear","nrc",NA
"11623","sorrow","negative","nrc",NA
"11624","sorrow","sadness","nrc",NA
"11625","sorrowful","negative","nrc",NA
"11626","sorrowful","sadness","nrc",NA
"11627","sorter","positive","nrc",NA
"11628","sortie","fear","nrc",NA
"11629","sortie","negative","nrc",NA
"11630","soulless","disgust","nrc",NA
"11631","soulless","fear","nrc",NA
"11632","soulless","negative","nrc",NA
"11633","soulless","sadness","nrc",NA
"11634","soulmate","fear","nrc",NA
"11635","soulmate","negative","nrc",NA
"11636","soundness","anticipation","nrc",NA
"11637","soundness","joy","nrc",NA
"11638","soundness","positive","nrc",NA
"11639","soundness","trust","nrc",NA
"11640","soup","positive","nrc",NA
"11641","sour","disgust","nrc",NA
"11642","sour","negative","nrc",NA
"11643","sovereign","trust","nrc",NA
"11644","spa","anticipation","nrc",NA
"11645","spa","joy","nrc",NA
"11646","spa","positive","nrc",NA
"11647","spa","surprise","nrc",NA
"11648","spa","trust","nrc",NA
"11649","spacious","positive","nrc",NA
"11650","spaniel","joy","nrc",NA
"11651","spaniel","positive","nrc",NA
"11652","spaniel","trust","nrc",NA
"11653","spank","anger","nrc",NA
"11654","spank","fear","nrc",NA
"11655","spank","negative","nrc",NA
"11656","spank","sadness","nrc",NA
"11657","spanking","anger","nrc",NA
"11658","sparkle","anticipation","nrc",NA
"11659","sparkle","joy","nrc",NA
"11660","sparkle","positive","nrc",NA
"11661","sparkle","surprise","nrc",NA
"11662","spasm","fear","nrc",NA
"11663","spasm","negative","nrc",NA
"11664","spat","anger","nrc",NA
"11665","spat","negative","nrc",NA
"11666","spear","anger","nrc",NA
"11667","spear","anticipation","nrc",NA
"11668","spear","fear","nrc",NA
"11669","spear","negative","nrc",NA
"11670","special","joy","nrc",NA
"11671","special","positive","nrc",NA
"11672","specialist","trust","nrc",NA
"11673","specialize","trust","nrc",NA
"11674","specie","positive","nrc",NA
"11675","speck","disgust","nrc",NA
"11676","speck","negative","nrc",NA
"11677","spectacle","negative","nrc",NA
"11678","spectacle","positive","nrc",NA
"11679","spectacular","anticipation","nrc",NA
"11680","spectacular","surprise","nrc",NA
"11681","specter","fear","nrc",NA
"11682","specter","negative","nrc",NA
"11683","specter","sadness","nrc",NA
"11684","spectral","negative","nrc",NA
"11685","speculation","fear","nrc",NA
"11686","speculation","negative","nrc",NA
"11687","speculation","sadness","nrc",NA
"11688","speculative","anticipation","nrc",NA
"11689","speech","positive","nrc",NA
"11690","speedy","positive","nrc",NA
"11691","spelling","positive","nrc",NA
"11692","spent","negative","nrc",NA
"11693","spew","disgust","nrc",NA
"11694","spice","positive","nrc",NA
"11695","spider","disgust","nrc",NA
"11696","spider","fear","nrc",NA
"11697","spike","fear","nrc",NA
"11698","spine","anger","nrc",NA
"11699","spine","negative","nrc",NA
"11700","spine","positive","nrc",NA
"11701","spinster","fear","nrc",NA
"11702","spinster","negative","nrc",NA
"11703","spinster","sadness","nrc",NA
"11704","spirit","positive","nrc",NA
"11705","spirits","anticipation","nrc",NA
"11706","spirits","joy","nrc",NA
"11707","spirits","positive","nrc",NA
"11708","spirits","surprise","nrc",NA
"11709","spit","disgust","nrc",NA
"11710","spite","anger","nrc",NA
"11711","spite","negative","nrc",NA
"11712","spiteful","anger","nrc",NA
"11713","spiteful","negative","nrc",NA
"11714","splash","surprise","nrc",NA
"11715","splendid","joy","nrc",NA
"11716","splendid","positive","nrc",NA
"11717","splendid","surprise","nrc",NA
"11718","splendor","anticipation","nrc",NA
"11719","splendor","joy","nrc",NA
"11720","splendor","positive","nrc",NA
"11721","splendor","surprise","nrc",NA
"11722","splinter","negative","nrc",NA
"11723","split","negative","nrc",NA
"11724","splitting","negative","nrc",NA
"11725","splitting","sadness","nrc",NA
"11726","spoil","disgust","nrc",NA
"11727","spoil","negative","nrc",NA
"11728","spoiler","negative","nrc",NA
"11729","spoiler","sadness","nrc",NA
"11730","spoke","negative","nrc",NA
"11731","spokesman","trust","nrc",NA
"11732","sponge","negative","nrc",NA
"11733","sponsor","positive","nrc",NA
"11734","sponsor","trust","nrc",NA
"11735","spook","fear","nrc",NA
"11736","spook","negative","nrc",NA
"11737","spotless","positive","nrc",NA
"11738","spotless","trust","nrc",NA
"11739","spouse","joy","nrc",NA
"11740","spouse","positive","nrc",NA
"11741","spouse","trust","nrc",NA
"11742","sprain","negative","nrc",NA
"11743","sprain","sadness","nrc",NA
"11744","spree","negative","nrc",NA
"11745","sprite","fear","nrc",NA
"11746","sprite","negative","nrc",NA
"11747","spruce","positive","nrc",NA
"11748","spur","fear","nrc",NA
"11749","spurious","disgust","nrc",NA
"11750","spurious","negative","nrc",NA
"11751","squall","fear","nrc",NA
"11752","squall","negative","nrc",NA
"11753","squall","sadness","nrc",NA
"11754","squatter","negative","nrc",NA
"11755","squeamish","disgust","nrc",NA
"11756","squeamish","fear","nrc",NA
"11757","squeamish","negative","nrc",NA
"11758","squelch","anger","nrc",NA
"11759","squelch","disgust","nrc",NA
"11760","squelch","negative","nrc",NA
"11761","squirm","disgust","nrc",NA
"11762","squirm","negative","nrc",NA
"11763","stab","anger","nrc",NA
"11764","stab","fear","nrc",NA
"11765","stab","negative","nrc",NA
"11766","stab","sadness","nrc",NA
"11767","stab","surprise","nrc",NA
"11768","stable","positive","nrc",NA
"11769","stable","trust","nrc",NA
"11770","staccato","positive","nrc",NA
"11771","stagger","surprise","nrc",NA
"11772","staggering","negative","nrc",NA
"11773","stagnant","negative","nrc",NA
"11774","stagnant","sadness","nrc",NA
"11775","stain","disgust","nrc",NA
"11776","stain","negative","nrc",NA
"11777","stainless","positive","nrc",NA
"11778","stale","negative","nrc",NA
"11779","stalemate","anger","nrc",NA
"11780","stalemate","disgust","nrc",NA
"11781","stalk","fear","nrc",NA
"11782","stalk","negative","nrc",NA
"11783","stall","disgust","nrc",NA
"11784","stallion","positive","nrc",NA
"11785","stalwart","positive","nrc",NA
"11786","stamina","positive","nrc",NA
"11787","stamina","trust","nrc",NA
"11788","standing","positive","nrc",NA
"11789","standoff","anger","nrc",NA
"11790","standoff","fear","nrc",NA
"11791","standoff","negative","nrc",NA
"11792","standstill","anger","nrc",NA
"11793","standstill","negative","nrc",NA
"11794","star","anticipation","nrc",NA
"11795","star","joy","nrc",NA
"11796","star","positive","nrc",NA
"11797","star","trust","nrc",NA
"11798","staring","negative","nrc",NA
"11799","stark","negative","nrc",NA
"11800","stark","trust","nrc",NA
"11801","starlight","positive","nrc",NA
"11802","starry","anticipation","nrc",NA
"11803","starry","joy","nrc",NA
"11804","starry","positive","nrc",NA
"11805","start","anticipation","nrc",NA
"11806","startle","fear","nrc",NA
"11807","startle","negative","nrc",NA
"11808","startle","surprise","nrc",NA
"11809","startling","surprise","nrc",NA
"11810","starvation","fear","nrc",NA
"11811","starvation","negative","nrc",NA
"11812","starvation","sadness","nrc",NA
"11813","starved","negative","nrc",NA
"11814","starving","negative","nrc",NA
"11815","stately","positive","nrc",NA
"11816","statement","positive","nrc",NA
"11817","statement","trust","nrc",NA
"11818","stationary","negative","nrc",NA
"11819","statistical","trust","nrc",NA
"11820","statue","positive","nrc",NA
"11821","status","positive","nrc",NA
"11822","staunch","positive","nrc",NA
"11823","stave","negative","nrc",NA
"11824","steadfast","positive","nrc",NA
"11825","steadfast","trust","nrc",NA
"11826","steady","surprise","nrc",NA
"11827","steady","trust","nrc",NA
"11828","steal","anger","nrc",NA
"11829","steal","fear","nrc",NA
"11830","steal","negative","nrc",NA
"11831","steal","sadness","nrc",NA
"11832","stealing","disgust","nrc",NA
"11833","stealing","fear","nrc",NA
"11834","stealing","negative","nrc",NA
"11835","stealth","surprise","nrc",NA
"11836","stealthily","surprise","nrc",NA
"11837","stealthy","anticipation","nrc",NA
"11838","stealthy","fear","nrc",NA
"11839","stealthy","negative","nrc",NA
"11840","stealthy","surprise","nrc",NA
"11841","stellar","positive","nrc",NA
"11842","stereotype","negative","nrc",NA
"11843","stereotyped","negative","nrc",NA
"11844","sterile","negative","nrc",NA
"11845","sterile","sadness","nrc",NA
"11846","sterility","negative","nrc",NA
"11847","sterling","anger","nrc",NA
"11848","sterling","anticipation","nrc",NA
"11849","sterling","joy","nrc",NA
"11850","sterling","negative","nrc",NA
"11851","sterling","positive","nrc",NA
"11852","sterling","trust","nrc",NA
"11853","stern","negative","nrc",NA
"11854","steward","positive","nrc",NA
"11855","steward","trust","nrc",NA
"11856","sticky","disgust","nrc",NA
"11857","stiff","negative","nrc",NA
"11858","stiffness","negative","nrc",NA
"11859","stifle","negative","nrc",NA
"11860","stifled","anger","nrc",NA
"11861","stifled","fear","nrc",NA
"11862","stifled","negative","nrc",NA
"11863","stifled","sadness","nrc",NA
"11864","stigma","anger","nrc",NA
"11865","stigma","disgust","nrc",NA
"11866","stigma","fear","nrc",NA
"11867","stigma","negative","nrc",NA
"11868","stigma","sadness","nrc",NA
"11869","stillborn","negative","nrc",NA
"11870","stillborn","sadness","nrc",NA
"11871","stillness","fear","nrc",NA
"11872","stillness","positive","nrc",NA
"11873","stillness","sadness","nrc",NA
"11874","sting","anger","nrc",NA
"11875","sting","fear","nrc",NA
"11876","sting","negative","nrc",NA
"11877","stinging","negative","nrc",NA
"11878","stingy","anger","nrc",NA
"11879","stingy","disgust","nrc",NA
"11880","stingy","fear","nrc",NA
"11881","stingy","negative","nrc",NA
"11882","stingy","sadness","nrc",NA
"11883","stink","disgust","nrc",NA
"11884","stink","negative","nrc",NA
"11885","stinking","disgust","nrc",NA
"11886","stinking","negative","nrc",NA
"11887","stint","fear","nrc",NA
"11888","stint","negative","nrc",NA
"11889","stint","sadness","nrc",NA
"11890","stocks","negative","nrc",NA
"11891","stolen","anger","nrc",NA
"11892","stolen","negative","nrc",NA
"11893","stomach","disgust","nrc",NA
"11894","stone","anger","nrc",NA
"11895","stone","negative","nrc",NA
"11896","stoned","negative","nrc",NA
"11897","stools","disgust","nrc",NA
"11898","stools","negative","nrc",NA
"11899","stoppage","negative","nrc",NA
"11900","store","anticipation","nrc",NA
"11901","store","positive","nrc",NA
"11902","storm","anger","nrc",NA
"11903","storm","negative","nrc",NA
"11904","storming","anger","nrc",NA
"11905","stormy","fear","nrc",NA
"11906","stormy","negative","nrc",NA
"11907","straightforward","positive","nrc",NA
"11908","straightforward","trust","nrc",NA
"11909","strained","anger","nrc",NA
"11910","strained","negative","nrc",NA
"11911","straits","fear","nrc",NA
"11912","straits","negative","nrc",NA
